Institute_Code,Institute,Department,Category,Year,CAP1,CAP2,CAP3
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,LOPENS,2023-24,93.1206307,89.3951296,93.2167123
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,LSCS,2023-24,81.0090469,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,LNT1S,2023-24,80.2375547,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,LOBCS,2023-24,91.0138421,93.6017282,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,DEFOPENS,2023-24,90.6234798,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,TFWS,2023-24,95.8405342,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Computer Science and Information Technology,EWS,2023-24,93.7209302,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,GOPENS,2023-24,68.401414,64.2666767,80.2375547
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,GSCS,2023-24,18.1280678,45.8483896,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,GVJS,2023-24,23.2280676,29.2444305,71.1698646
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,GNT1S,2023-24,30.9520229,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,GNT2S,2023-24,63.6508999,43.5071268,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,GOBCS,2023-24,35.624509,60.750409,78.8754662
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,LOPENS,2023-24,58.8704519,79.520817,81.2344165
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,LSCS,2023-24,14.4711178,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,LNT2S,2023-24,52.7422372,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,LOBCS,2023-24,50.2663166,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,DEFOPENS,2023-24,45.9472716,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,TFWS,2023-24,86.8476463,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechanical Engineering,EWS,2023-24,79.2648162,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,GOPENS,2023-24,57.7272051,59.9249812,58.8704519
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,GSCS,2023-24,30.9520229,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,GSTS,2023-24,39.9066862,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,GNT1S,2023-24,39.7875296,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,GNT2S,2023-24,32.3660798,,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,GOBCS,2023-24,24.1305891,75.1725431,
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",Mechatronics Engineering,LOPENS,2023-24,55.8997381,23.2280676,
